# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 38
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU-DL-R1
# Instrument ID: USBAK06E436
# Data supplier: Derek OKeeffe C.A.C
# Location name: Ireland, Cloughleafin, Mitchelstown, Cork
# Position (lat, lon, elev(m)): 52.2533, -8.3605, 80
# Local timezone: Europe/Dublin
# Time Synchronization: 
# Moving / Stationary position: stationary
# Moving / Fixed look direction: fixed
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0,0
# Field of view (degrees): 20
# Number of fields per line: 5
# SQM serial number: 4475
# SQM hardware identity: AK06E436
# SQM firmware version: 4-6-61
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000006,00000061,00004475
# SQM readout test rx: r, 07.61m,0000086432Hz,0000000000c,0000000.000s, 022.8C
# SQM readout test cx: c,00000019.94m,0000241.628s, 019.3C,00000008.71m, 019.9C
# DL time difference (seconds): -7
# DL retrieved at (UTC): 2019-04-28T18:37:50.417
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.205
# UDM setting: DL Retrieve All
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs
# END OF HEADER
2019-04-27T21:35:05.000;2019-04-27T22:35:05.000;3.5;5.00;20.74;1
2019-04-27T21:40:06.000;2019-04-27T22:40:06.000;3.2;5.00;20.90;1
2019-04-27T21:45:07.000;2019-04-27T22:45:07.000;3.2;5.00;20.94;1
2019-04-27T21:50:06.000;2019-04-27T22:50:06.000;3.2;5.00;20.52;1
2019-04-27T21:55:05.000;2019-04-27T22:55:05.000;3.2;5.00;20.77;1
2019-04-27T22:00:05.000;2019-04-27T23:00:05.000;3.2;5.00;20.61;1
2019-04-27T22:05:06.000;2019-04-27T23:05:06.000;3.2;5.00;20.52;1
2019-04-27T22:10:05.000;2019-04-27T23:10:05.000;3.5;5.00;20.40;1
2019-04-27T22:15:05.000;2019-04-27T23:15:05.000;3.5;5.00;20.34;1
2019-04-27T22:20:05.000;2019-04-27T23:20:05.000;3.5;5.00;20.62;1
2019-04-27T22:25:05.000;2019-04-27T23:25:05.000;3.8;5.00;20.45;1
2019-04-27T22:30:05.000;2019-04-27T23:30:05.000;3.8;5.00;20.66;1
2019-04-27T22:35:05.000;2019-04-27T23:35:05.000;3.8;5.00;20.54;1
2019-04-27T22:40:05.000;2019-04-27T23:40:05.000;3.8;5.00;20.27;1
2019-04-27T22:45:05.000;2019-04-27T23:45:05.000;3.8;5.00;20.22;1
2019-04-27T22:50:05.000;2019-04-27T23:50:05.000;4.1;5.00;20.14;1
2019-04-27T22:55:05.000;2019-04-27T23:55:05.000;4.1;5.00;20.25;1
2019-04-27T23:00:05.000;2019-04-28T00:00:05.000;4.1;5.00;20.33;1
2019-04-27T23:05:05.000;2019-04-28T00:05:05.000;4.5;5.00;20.25;1
2019-04-27T23:10:05.000;2019-04-28T00:10:05.000;4.5;5.00;20.37;1
2019-04-27T23:15:05.000;2019-04-28T00:15:05.000;4.5;5.00;20.45;1
2019-04-27T23:20:05.000;2019-04-28T00:20:05.000;4.5;5.00;20.37;1
2019-04-27T23:25:05.000;2019-04-28T00:25:05.000;4.8;5.00;20.30;1
2019-04-27T23:30:05.000;2019-04-28T00:30:05.000;4.8;5.00;20.29;1
2019-04-27T23:35:05.000;2019-04-28T00:35:05.000;4.8;5.00;20.25;1
2019-04-27T23:40:05.000;2019-04-28T00:40:05.000;4.8;5.00;20.28;1
2019-04-27T23:45:05.000;2019-04-28T00:45:05.000;4.8;5.00;20.24;1
2019-04-27T23:50:05.000;2019-04-28T00:50:05.000;4.8;5.00;20.21;1
2019-04-27T23:55:05.000;2019-04-28T00:55:05.000;5.1;5.00;20.18;1
2019-04-28T00:00:05.000;2019-04-28T01:00:05.000;5.1;5.00;20.27;1
2019-04-28T00:05:05.000;2019-04-28T01:05:05.000;5.1;5.01;20.28;1
2019-04-28T00:10:05.000;2019-04-28T01:10:05.000;5.1;5.00;20.23;1
2019-04-28T00:15:05.000;2019-04-28T01:15:05.000;5.1;5.00;20.25;1
2019-04-28T00:20:05.000;2019-04-28T01:20:05.000;5.1;5.00;20.28;1
2019-04-28T00:25:05.000;2019-04-28T01:25:05.000;5.1;5.00;20.31;1
2019-04-28T00:30:05.000;2019-04-28T01:30:05.000;5.1;5.00;20.24;1
2019-04-28T00:35:05.000;2019-04-28T01:35:05.000;5.1;5.00;20.15;1
2019-04-28T00:40:05.000;2019-04-28T01:40:05.000;5.4;5.00;20.08;1
2019-04-28T00:45:05.000;2019-04-28T01:45:05.000;5.4;5.00;20.20;1
2019-04-28T00:50:05.000;2019-04-28T01:50:05.000;5.4;5.00;20.23;1
2019-04-28T00:55:05.000;2019-04-28T01:55:05.000;5.4;5.01;20.27;1
2019-04-28T01:00:05.000;2019-04-28T02:00:05.000;5.4;5.00;20.29;1
2019-04-28T01:05:05.000;2019-04-28T02:05:05.000;5.4;5.00;20.23;1
2019-04-28T01:10:05.000;2019-04-28T02:10:05.000;5.4;5.00;20.28;1
2019-04-28T01:15:05.000;2019-04-28T02:15:05.000;5.4;5.00;20.24;1
2019-04-28T01:20:05.000;2019-04-28T02:20:05.000;5.4;5.00;20.28;1
2019-04-28T01:25:05.000;2019-04-28T02:25:05.000;5.4;5.00;20.28;1
2019-04-28T01:30:05.000;2019-04-28T02:30:05.000;5.8;5.00;20.20;1
2019-04-28T01:35:05.000;2019-04-28T02:35:05.000;5.8;5.00;20.25;1
2019-04-28T01:40:05.000;2019-04-28T02:40:05.000;5.8;5.00;20.17;1
2019-04-28T01:45:05.000;2019-04-28T02:45:05.000;5.8;5.00;20.30;1
2019-04-28T01:50:05.000;2019-04-28T02:50:05.000;5.8;5.00;20.34;1
2019-04-28T01:55:05.000;2019-04-28T02:55:05.000;5.8;5.00;20.25;1
2019-04-28T02:00:05.000;2019-04-28T03:00:05.000;5.8;5.00;20.26;1
2019-04-28T02:05:05.000;2019-04-28T03:05:05.000;5.8;5.00;20.34;1
2019-04-28T02:10:05.000;2019-04-28T03:10:05.000;5.8;5.00;20.22;1
2019-04-28T02:15:05.000;2019-04-28T03:15:05.000;5.8;5.01;20.30;1
2019-04-28T02:20:05.000;2019-04-28T03:20:05.000;5.8;5.00;20.28;1
2019-04-28T02:25:05.000;2019-04-28T03:25:05.000;5.8;5.00;20.37;1
2019-04-28T02:30:05.000;2019-04-28T03:30:05.000;5.8;5.00;20.26;1
2019-04-28T02:35:05.000;2019-04-28T03:35:05.000;5.8;5.00;20.25;1
2019-04-28T02:40:06.000;2019-04-28T03:40:06.000;5.8;5.00;20.42;1
2019-04-28T02:45:05.000;2019-04-28T03:45:05.000;5.8;5.00;20.52;1
2019-04-28T02:50:05.000;2019-04-28T03:50:05.000;5.8;5.00;20.48;1
2019-04-28T02:55:05.000;2019-04-28T03:55:05.000;5.8;5.00;20.40;1
2019-04-28T03:00:05.000;2019-04-28T04:00:05.000;5.8;5.00;20.38;1
2019-04-28T03:05:05.000;2019-04-28T04:05:05.000;6.1;5.00;20.36;1
2019-04-28T03:10:05.000;2019-04-28T04:10:05.000;5.8;5.00;20.31;1
2019-04-28T03:15:05.000;2019-04-28T04:15:05.000;6.1;5.00;20.34;1
2019-04-28T03:20:05.000;2019-04-28T04:20:05.000;6.1;5.00;20.30;1
2019-04-28T03:25:05.000;2019-04-28T04:25:05.000;5.8;5.00;20.25;1
2019-04-28T03:30:05.000;2019-04-28T04:30:05.000;6.1;5.00;20.39;1
2019-04-28T03:35:05.000;2019-04-28T04:35:05.000;6.1;5.00;20.27;1
2019-04-28T03:40:05.000;2019-04-28T04:40:05.000;6.1;5.00;20.05;1
2019-04-28T03:45:05.000;2019-04-28T04:45:05.000;6.1;5.00;19.75;1
2019-04-28T03:50:05.000;2019-04-28T04:50:05.000;6.1;5.00;19.34;1
2019-04-28T03:55:05.000;2019-04-28T04:55:05.000;6.1;5.00;18.78;1
2019-04-28T04:00:05.000;2019-04-28T05:00:05.000;6.1;5.00;18.43;1
2019-04-28T04:05:05.000;2019-04-28T05:05:05.000;6.1;5.00;18.02;1
2019-04-28T04:10:05.000;2019-04-28T05:10:05.000;6.1;5.00;17.23;1
2019-04-28T04:15:05.000;2019-04-28T05:15:05.000;6.1;5.00;16.51;1
2019-04-28T04:20:05.000;2019-04-28T05:20:05.000;6.1;5.00;15.97;1
2019-04-28T04:25:05.000;2019-04-28T05:25:05.000;6.1;5.00;15.03;1
2019-04-28T04:30:05.000;2019-04-28T05:30:05.000;6.1;5.00;14.08;1
2019-04-28T04:35:05.000;2019-04-28T05:35:05.000;6.1;5.00;13.09;1
2019-04-28T04:40:05.000;2019-04-28T05:40:05.000;6.1;5.00;12.54;1
2019-04-28T04:45:05.000;2019-04-28T05:45:05.000;6.1;5.00;11.81;1
2019-04-28T04:50:05.000;2019-04-28T05:50:05.000;6.1;5.00;11.19;1
2019-04-28T04:55:05.000;2019-04-28T05:55:05.000;6.1;5.00;10.65;1
