# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 38
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU-DL-R1
# Instrument ID: USBAK06E436
# Data supplier: Derek OKeeffe C.A.C
# Location name: Ireland, Cloughleafin, Mitchelstown, Cork
# Position (lat, lon, elev(m)): 52.2533, -8.3605, 80
# Local timezone: Europe/Dublin
# Time Synchronization: 
# Moving / Stationary position: stationary
# Moving / Fixed look direction: fixed
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0,0
# Field of view (degrees): 20
# Number of fields per line: 5
# SQM serial number: 4475
# SQM hardware identity: AK06E436
# SQM firmware version: 4-6-61
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000006,00000061,00004475
# SQM readout test rx: r, 08.98m,0000024247Hz,0000000000c,0000000.000s, 021.9C
# SQM readout test cx: c,00000019.94m,0000241.628s, 019.3C,00000008.71m, 019.9C
# DL time difference (seconds): -7
# DL retrieved at (UTC): 2019-06-01T12:51:42.566
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.205
# UDM setting: DL Retrieve All
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs
# END OF HEADER
2019-05-06T21:50:05.000;2019-05-06T22:50:05.000;4.8;5.00;19.66;1
2019-05-06T21:55:05.000;2019-05-06T22:55:05.000;4.8;5.00;19.84;1
2019-05-06T22:00:05.000;2019-05-06T23:00:05.000;4.8;5.00;20.05;1
2019-05-06T22:05:05.000;2019-05-06T23:05:05.000;4.8;5.00;20.24;1
2019-05-06T22:10:05.000;2019-05-06T23:10:05.000;4.8;5.00;20.34;1
2019-05-06T22:15:05.000;2019-05-06T23:15:05.000;4.5;5.00;20.36;1
2019-05-06T22:20:05.000;2019-05-06T23:20:05.000;4.5;5.00;20.53;1
2019-05-06T22:25:05.000;2019-05-06T23:25:05.000;4.5;5.00;20.56;1
2019-05-06T22:30:05.000;2019-05-06T23:30:05.000;4.5;5.00;20.64;1
2019-05-06T22:35:05.000;2019-05-06T23:35:05.000;4.5;5.00;20.54;1
2019-05-06T22:40:06.000;2019-05-06T23:40:06.000;4.5;5.00;20.48;1
2019-05-06T22:45:05.000;2019-05-06T23:45:05.000;4.5;5.00;20.22;1
2019-05-06T22:50:05.000;2019-05-06T23:50:05.000;4.1;5.00;20.24;1
2019-05-06T22:55:05.000;2019-05-06T23:55:05.000;4.1;5.00;20.23;1
2019-05-06T23:00:05.000;2019-05-07T00:00:05.000;4.1;5.00;20.23;1
2019-05-06T23:05:05.000;2019-05-07T00:05:05.000;4.1;5.00;20.16;1
2019-05-06T23:10:05.000;2019-05-07T00:10:05.000;4.1;5.00;20.09;1
2019-05-06T23:15:06.000;2019-05-07T00:15:06.000;4.5;5.00;20.51;1
2019-05-06T23:20:06.000;2019-05-07T00:20:06.000;4.5;5.00;20.49;1
2019-05-06T23:25:05.000;2019-05-07T00:25:05.000;4.5;5.00;20.70;1
2019-05-06T23:30:05.000;2019-05-07T00:30:05.000;4.5;5.00;20.55;1
2019-05-06T23:35:05.000;2019-05-07T00:35:05.000;4.5;5.00;20.36;1
2019-05-06T23:40:05.000;2019-05-07T00:40:05.000;4.5;5.00;20.21;1
2019-05-06T23:45:05.000;2019-05-07T00:45:05.000;4.5;5.00;20.24;1
2019-05-06T23:50:05.000;2019-05-07T00:50:05.000;4.5;5.00;20.29;1
2019-05-06T23:55:05.000;2019-05-07T00:55:05.000;4.5;5.00;20.30;1
2019-05-07T00:00:06.000;2019-05-07T01:00:06.000;4.8;5.00;20.48;1
2019-05-07T00:05:05.000;2019-05-07T01:05:05.000;4.8;5.00;20.67;1
2019-05-07T00:10:05.000;2019-05-07T01:10:05.000;4.8;5.00;20.70;1
2019-05-07T00:15:05.000;2019-05-07T01:15:05.000;4.8;5.00;20.70;1
2019-05-07T00:20:05.000;2019-05-07T01:20:05.000;4.5;5.00;20.55;1
2019-05-07T00:25:06.000;2019-05-07T01:25:06.000;4.5;5.00;20.48;1
2019-05-07T00:30:05.000;2019-05-07T01:30:05.000;4.5;5.00;20.40;1
2019-05-07T00:35:05.000;2019-05-07T01:35:05.000;4.5;5.00;20.35;1
2019-05-07T00:40:05.000;2019-05-07T01:40:05.000;4.5;5.00;20.43;1
2019-05-07T00:45:06.000;2019-05-07T01:45:06.000;4.5;5.00;20.45;1
2019-05-07T00:50:05.000;2019-05-07T01:50:05.000;4.5;5.00;20.45;1
2019-05-07T00:55:07.000;2019-05-07T01:55:07.000;4.5;5.00;20.94;1
2019-05-07T01:00:06.000;2019-05-07T02:00:06.000;4.5;5.00;21.17;1
2019-05-07T01:05:07.000;2019-05-07T02:05:07.000;4.1;5.00;20.88;1
2019-05-07T01:10:06.000;2019-05-07T02:10:06.000;4.1;5.00;20.84;1
2019-05-07T01:15:07.000;2019-05-07T02:15:07.000;4.1;5.00;20.98;1
2019-05-07T01:20:05.000;2019-05-07T02:20:05.000;3.8;5.01;21.07;1
2019-05-07T01:25:07.000;2019-05-07T02:25:07.000;3.8;5.00;20.88;1
2019-05-07T01:30:05.000;2019-05-07T02:30:05.000;3.8;5.00;20.60;1
2019-05-07T01:35:06.000;2019-05-07T02:35:06.000;3.8;5.00;20.52;1
2019-05-07T01:40:06.000;2019-05-07T02:40:06.000;3.8;5.00;20.51;1
2019-05-07T01:45:05.000;2019-05-07T02:45:05.000;3.8;5.00;20.40;1
2019-05-07T01:50:05.000;2019-05-07T02:50:05.000;3.8;5.00;20.29;1
2019-05-07T01:55:05.000;2019-05-07T02:55:05.000;4.1;5.00;20.43;1
2019-05-07T02:00:05.000;2019-05-07T03:00:05.000;4.1;5.00;20.54;1
2019-05-07T02:05:05.000;2019-05-07T03:05:05.000;4.1;5.00;20.62;1
2019-05-07T02:10:05.000;2019-05-07T03:10:05.000;4.1;5.00;20.66;1
2019-05-07T02:15:06.000;2019-05-07T03:15:06.000;4.1;5.00;20.77;1
2019-05-07T02:20:07.000;2019-05-07T03:20:07.000;4.1;5.00;20.95;1
2019-05-07T02:25:06.000;2019-05-07T03:25:06.000;3.8;5.00;20.86;1
2019-05-07T02:30:06.000;2019-05-07T03:30:06.000;3.8;5.00;20.81;1
2019-05-07T02:35:05.000;2019-05-07T03:35:05.000;3.8;5.00;20.68;1
2019-05-07T02:40:05.000;2019-05-07T03:40:05.000;3.8;5.00;20.58;1
2019-05-07T02:45:06.000;2019-05-07T03:45:06.000;3.8;5.00;20.54;1
2019-05-07T02:50:05.000;2019-05-07T03:50:05.000;3.8;5.00;20.59;1
2019-05-07T02:55:05.000;2019-05-07T03:55:05.000;3.8;5.00;20.56;1
2019-05-07T03:00:05.000;2019-05-07T04:00:05.000;3.8;5.00;20.46;1
2019-05-07T03:05:05.000;2019-05-07T04:05:05.000;3.8;5.00;20.23;1
2019-05-07T03:10:05.000;2019-05-07T04:10:05.000;3.8;5.00;20.02;1
2019-05-07T03:15:05.000;2019-05-07T04:15:05.000;3.8;5.00;19.78;1
2019-05-07T03:20:05.000;2019-05-07T04:20:05.000;3.8;5.00;19.35;1
2019-05-07T03:25:05.000;2019-05-07T04:25:05.000;3.5;5.00;18.87;1
2019-05-07T03:30:05.000;2019-05-07T04:30:05.000;3.5;5.00;18.31;1
2019-05-07T03:35:05.000;2019-05-07T04:35:05.000;3.5;5.00;17.99;1
2019-05-07T03:40:05.000;2019-05-07T04:40:05.000;3.5;5.00;17.42;1
2019-05-07T03:45:05.000;2019-05-07T04:45:05.000;3.5;5.00;17.16;1
2019-05-07T03:50:05.000;2019-05-07T04:50:05.000;3.8;5.00;16.52;1
2019-05-07T03:55:05.000;2019-05-07T04:55:05.000;3.8;5.00;15.71;1
2019-05-07T04:00:05.000;2019-05-07T05:00:05.000;4.1;5.00;14.97;1
2019-05-07T04:05:05.000;2019-05-07T05:05:05.000;4.1;5.00;14.43;1
2019-05-07T04:10:05.000;2019-05-07T05:10:05.000;4.1;5.00;13.43;1
2019-05-07T04:15:05.000;2019-05-07T05:15:05.000;4.5;5.00;12.71;1
2019-05-07T04:20:05.000;2019-05-07T05:20:05.000;4.5;5.00;11.83;1
2019-05-07T04:25:05.000;2019-05-07T05:25:05.000;4.5;5.00;11.05;1
2019-05-07T04:30:05.000;2019-05-07T05:30:05.000;4.5;5.00;10.30;1
