# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 38
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU-DL-R1
# Instrument ID: USBAK06E436
# Data supplier: Derek OKeeffe C.A.C
# Location name: Ireland, Cloughleafin, Mitchelstown, Cork
# Position (lat, lon, elev(m)): 52.2533, -8.3605, 80
# Local timezone: Europe/Dublin
# Time Synchronization: 
# Moving / Stationary position: stationary
# Moving / Fixed look direction: fixed
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0,0
# Field of view (degrees): 20
# Number of fields per line: 5
# SQM serial number: 4475
# SQM hardware identity: AK06E436
# SQM firmware version: 4-6-61
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000006,00000061,00004475
# SQM readout test rx: r, 09.50m,0000015070Hz,0000000000c,0000000.000s, 021.9C
# SQM readout test cx: c,00000019.94m,0000241.628s, 019.3C,00000008.71m, 019.9C
# DL time difference (seconds): -8
# DL retrieved at (UTC): 2019-06-01T12:58:11.260
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.205
# UDM setting: DL Retrieve All
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs
# END OF HEADER
2019-05-19T22:30:05.000;2019-05-19T23:30:05.000;7.7;5.00;18.74;1
2019-05-19T22:35:05.000;2019-05-19T23:35:05.000;7.7;5.00;18.77;1
2019-05-19T22:40:05.000;2019-05-19T23:40:05.000;7.7;5.00;18.70;1
2019-05-19T22:45:05.000;2019-05-19T23:45:05.000;8.0;5.00;18.63;1
2019-05-19T22:50:05.000;2019-05-19T23:50:05.000;8.0;5.00;18.73;1
2019-05-19T22:55:05.000;2019-05-19T23:55:05.000;8.0;5.00;18.57;1
2019-05-19T23:00:05.000;2019-05-20T00:00:05.000;8.3;5.00;18.64;1
2019-05-19T23:05:05.000;2019-05-20T00:05:05.000;8.3;5.00;18.64;1
2019-05-19T23:10:05.000;2019-05-20T00:10:05.000;8.3;5.00;18.63;1
2019-05-19T23:15:05.000;2019-05-20T00:15:05.000;8.3;5.00;18.53;1
2019-05-19T23:20:05.000;2019-05-20T00:20:05.000;8.3;5.00;18.39;1
2019-05-19T23:25:05.000;2019-05-20T00:25:05.000;8.3;5.00;18.27;1
2019-05-19T23:30:05.000;2019-05-20T00:30:05.000;8.3;5.00;18.40;1
2019-05-19T23:35:05.000;2019-05-20T00:35:05.000;8.3;5.00;18.24;1
2019-05-19T23:40:05.000;2019-05-20T00:40:05.000;8.3;5.00;18.31;1
2019-05-19T23:45:05.000;2019-05-20T00:45:05.000;8.3;5.00;18.33;1
2019-05-19T23:50:05.000;2019-05-20T00:50:05.000;8.3;5.00;18.26;1
2019-05-19T23:55:05.000;2019-05-20T00:55:05.000;8.0;5.00;18.37;1
2019-05-20T00:00:05.000;2019-05-20T01:00:05.000;8.0;5.00;18.29;1
2019-05-20T00:05:05.000;2019-05-20T01:05:05.000;7.7;5.00;18.31;1
2019-05-20T00:10:05.000;2019-05-20T01:10:05.000;7.4;5.00;18.33;1
2019-05-20T00:15:05.000;2019-05-20T01:15:05.000;7.4;5.00;18.14;1
2019-05-20T00:20:05.000;2019-05-20T01:20:05.000;7.0;5.00;18.21;1
2019-05-20T00:25:05.000;2019-05-20T01:25:05.000;7.0;5.00;18.63;1
2019-05-20T00:30:05.000;2019-05-20T01:30:05.000;6.7;5.00;18.74;1
2019-05-20T00:35:05.000;2019-05-20T01:35:05.000;6.4;5.00;19.00;1
2019-05-20T00:40:05.000;2019-05-20T01:40:05.000;6.1;5.00;19.05;1
2019-05-20T00:45:05.000;2019-05-20T01:45:05.000;5.8;5.00;19.07;1
2019-05-20T00:50:05.000;2019-05-20T01:50:05.000;5.4;5.00;19.08;1
2019-05-20T00:55:05.000;2019-05-20T01:55:05.000;5.1;5.00;19.09;1
2019-05-20T01:00:05.000;2019-05-20T02:00:05.000;4.8;5.00;19.10;1
2019-05-20T01:05:05.000;2019-05-20T02:05:05.000;4.5;5.00;19.10;1
2019-05-20T01:10:05.000;2019-05-20T02:10:05.000;4.5;5.00;19.10;1
2019-05-20T01:15:05.000;2019-05-20T02:15:05.000;4.1;5.00;19.10;1
2019-05-20T01:20:05.000;2019-05-20T02:20:05.000;3.8;5.00;19.10;1
2019-05-20T01:25:05.000;2019-05-20T02:25:05.000;3.8;5.00;19.10;1
2019-05-20T01:30:05.000;2019-05-20T02:30:05.000;3.5;5.00;19.10;1
2019-05-20T01:35:05.000;2019-05-20T02:35:05.000;3.2;5.00;19.11;1
2019-05-20T01:40:05.000;2019-05-20T02:40:05.000;3.2;5.00;19.10;1
2019-05-20T01:45:05.000;2019-05-20T02:45:05.000;2.9;5.00;19.10;1
2019-05-20T01:50:05.000;2019-05-20T02:50:05.000;2.9;5.00;19.10;1
2019-05-20T01:55:05.000;2019-05-20T02:55:05.000;2.5;5.00;19.09;1
2019-05-20T02:00:05.000;2019-05-20T03:00:05.000;2.5;5.00;19.16;1
2019-05-20T02:05:05.000;2019-05-20T03:05:05.000;2.5;5.00;19.07;1
2019-05-20T02:10:05.000;2019-05-20T03:10:05.000;2.5;5.00;19.08;1
2019-05-20T02:15:05.000;2019-05-20T03:15:05.000;2.5;5.00;19.09;1
2019-05-20T02:20:05.000;2019-05-20T03:20:05.000;2.5;5.00;18.93;1
2019-05-20T02:25:05.000;2019-05-20T03:25:05.000;2.5;5.00;18.87;1
2019-05-20T02:30:05.000;2019-05-20T03:30:05.000;2.5;5.00;18.75;1
2019-05-20T02:35:05.000;2019-05-20T03:35:05.000;2.5;5.00;18.80;1
2019-05-20T02:40:05.000;2019-05-20T03:40:05.000;2.2;5.00;18.58;1
2019-05-20T02:45:05.000;2019-05-20T03:45:05.000;2.2;5.00;18.28;1
2019-05-20T02:50:05.000;2019-05-20T03:50:05.000;2.2;5.00;18.15;1
2019-05-20T02:55:05.000;2019-05-20T03:55:05.000;2.2;5.00;17.98;1
2019-05-20T03:00:05.000;2019-05-20T04:00:05.000;2.2;5.00;17.79;1
2019-05-20T03:05:05.000;2019-05-20T04:05:05.000;2.2;5.00;17.60;1
2019-05-20T03:10:05.000;2019-05-20T04:10:05.000;2.5;5.00;17.26;1
2019-05-20T03:15:05.000;2019-05-20T04:15:05.000;2.5;5.00;16.80;1
2019-05-20T03:20:05.000;2019-05-20T04:20:05.000;2.5;5.01;16.36;1
2019-05-20T03:25:05.000;2019-05-20T04:25:05.000;2.5;5.00;15.92;1
2019-05-20T03:30:05.000;2019-05-20T04:30:05.000;2.5;5.00;15.34;1
2019-05-20T03:35:05.000;2019-05-20T04:35:05.000;2.5;5.01;14.79;1
2019-05-20T03:40:05.000;2019-05-20T04:40:05.000;2.5;5.00;14.21;1
2019-05-20T03:45:05.000;2019-05-20T04:45:05.000;2.2;5.00;13.54;1
2019-05-20T03:50:05.000;2019-05-20T04:50:05.000;2.2;5.00;12.81;1
2019-05-20T03:55:05.000;2019-05-20T04:55:05.000;2.2;5.00;12.08;1
2019-05-20T04:00:05.000;2019-05-20T05:00:05.000;1.9;5.00;11.36;1
2019-05-20T04:05:05.000;2019-05-20T05:05:05.000;1.9;5.00;10.65;1
