# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 38
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU-DL-R1
# Instrument ID: USBAK06E436
# Data supplier: Derek OKeeffe C.A.C
# Location name: Ireland, Cloughleafin, Mitchelstown, Cork
# Position (lat, lon, elev(m)): 52.2533, -8.3605, 80
# Local timezone: Europe/Dublin
# Time Synchronization: 
# Moving / Stationary position: stationary
# Moving / Fixed look direction: fixed
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0,0
# Field of view (degrees): 20
# Number of fields per line: 5
# SQM serial number: 4475
# SQM hardware identity: AK06E436
# SQM firmware version: 4-6-61
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000006,00000061,00004475
# SQM readout test rx: r, 09.28m,0000018493Hz,0000000000c,0000000.000s, 021.9C
# SQM readout test cx: c,00000019.94m,0000241.628s, 019.3C,00000008.71m, 019.9C
# DL time difference (seconds): -7
# DL retrieved at (UTC): 2019-06-01T13:00:44.363
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.205
# UDM setting: DL Retrieve All
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs
# END OF HEADER
2019-05-29T22:25:05.000;2019-05-29T23:25:05.000;11.6;5.00;18.96;1
2019-05-29T22:30:05.000;2019-05-29T23:30:05.000;11.9;5.00;19.30;1
2019-05-29T22:35:05.000;2019-05-29T23:35:05.000;11.9;5.00;19.42;1
2019-05-29T22:40:05.000;2019-05-29T23:40:05.000;11.9;5.00;19.53;1
2019-05-29T22:45:05.000;2019-05-29T23:45:05.000;12.2;5.00;19.68;1
2019-05-29T22:50:05.000;2019-05-29T23:50:05.000;12.2;5.00;19.89;1
2019-05-29T22:55:05.000;2019-05-29T23:55:05.000;12.2;5.00;20.20;1
2019-05-29T23:00:05.000;2019-05-30T00:00:05.000;12.2;5.00;20.63;1
2019-05-29T23:05:05.000;2019-05-30T00:05:05.000;11.9;5.00;20.54;1
2019-05-29T23:10:05.000;2019-05-30T00:10:05.000;11.9;5.00;20.60;1
2019-05-29T23:15:05.000;2019-05-30T00:15:05.000;11.9;5.00;20.30;1
2019-05-29T23:20:05.000;2019-05-30T00:20:05.000;11.9;5.00;20.35;1
2019-05-29T23:25:06.000;2019-05-30T00:25:06.000;11.9;5.00;20.78;1
2019-05-29T23:30:05.000;2019-05-30T00:30:05.000;11.9;5.00;20.38;1
2019-05-29T23:35:05.000;2019-05-30T00:35:05.000;12.2;5.00;20.36;1
2019-05-29T23:40:05.000;2019-05-30T00:40:05.000;12.2;5.00;20.16;1
2019-05-29T23:45:05.000;2019-05-30T00:45:05.000;12.2;5.00;20.17;1
2019-05-29T23:50:05.000;2019-05-30T00:50:05.000;12.5;5.00;20.26;1
2019-05-29T23:55:05.000;2019-05-30T00:55:05.000;12.5;5.00;20.18;1
2019-05-30T00:00:05.000;2019-05-30T01:00:05.000;12.5;5.00;20.03;1
2019-05-30T00:05:05.000;2019-05-30T01:05:05.000;12.8;5.00;20.06;1
2019-05-30T00:10:05.000;2019-05-30T01:10:05.000;12.8;5.00;20.07;1
2019-05-30T00:15:05.000;2019-05-30T01:15:05.000;12.8;5.00;20.09;1
2019-05-30T00:20:05.000;2019-05-30T01:20:05.000;12.8;5.00;20.00;1
2019-05-30T00:25:05.000;2019-05-30T01:25:05.000;12.8;5.00;19.95;1
2019-05-30T00:30:05.000;2019-05-30T01:30:05.000;12.8;5.00;20.13;1
2019-05-30T00:35:05.000;2019-05-30T01:35:05.000;12.8;5.00;20.03;1
2019-05-30T00:40:05.000;2019-05-30T01:40:05.000;13.2;5.00;20.04;1
2019-05-30T00:45:05.000;2019-05-30T01:45:05.000;12.8;5.00;20.04;1
2019-05-30T00:50:05.000;2019-05-30T01:50:05.000;13.2;5.00;20.13;1
2019-05-30T00:55:05.000;2019-05-30T01:55:05.000;13.2;5.00;20.10;1
2019-05-30T01:00:05.000;2019-05-30T02:00:05.000;13.2;5.00;20.06;1
2019-05-30T01:05:05.000;2019-05-30T02:05:05.000;13.2;5.00;20.06;1
2019-05-30T01:10:05.000;2019-05-30T02:10:05.000;13.2;5.00;20.06;1
2019-05-30T01:15:05.000;2019-05-30T02:15:05.000;13.2;5.00;20.00;1
2019-05-30T01:20:05.000;2019-05-30T02:20:05.000;13.2;5.00;19.87;1
2019-05-30T01:25:05.000;2019-05-30T02:25:05.000;13.2;5.00;20.09;1
2019-05-30T01:30:05.000;2019-05-30T02:30:05.000;13.2;5.00;20.07;1
2019-05-30T01:35:05.000;2019-05-30T02:35:05.000;13.2;5.00;20.11;1
2019-05-30T01:40:05.000;2019-05-30T02:40:05.000;13.2;5.00;20.12;1
2019-05-30T01:45:05.000;2019-05-30T02:45:05.000;13.2;5.00;20.22;1
2019-05-30T01:50:05.000;2019-05-30T02:50:05.000;13.2;5.00;20.13;1
2019-05-30T01:55:05.000;2019-05-30T02:55:05.000;13.2;5.00;20.09;1
2019-05-30T02:00:05.000;2019-05-30T03:00:05.000;13.2;5.00;20.14;1
2019-05-30T02:05:05.000;2019-05-30T03:05:05.000;13.2;5.00;20.12;1
2019-05-30T02:10:05.000;2019-05-30T03:10:05.000;13.2;5.00;19.80;1
2019-05-30T02:15:05.000;2019-05-30T03:15:05.000;13.2;5.00;19.85;1
2019-05-30T02:20:05.000;2019-05-30T03:20:05.000;13.2;5.00;19.64;1
2019-05-30T02:25:05.000;2019-05-30T03:25:05.000;13.2;5.00;19.47;1
2019-05-30T02:30:05.000;2019-05-30T03:30:05.000;13.2;5.00;19.24;1
2019-05-30T02:35:05.000;2019-05-30T03:35:05.000;13.2;5.00;19.05;1
2019-05-30T02:40:05.000;2019-05-30T03:40:05.000;13.2;5.00;18.71;1
2019-05-30T02:45:05.000;2019-05-30T03:45:05.000;13.2;5.00;18.48;1
2019-05-30T02:50:05.000;2019-05-30T03:50:05.000;13.2;5.00;17.83;1
2019-05-30T02:55:05.000;2019-05-30T03:55:05.000;13.2;5.00;17.30;1
2019-05-30T03:00:05.000;2019-05-30T04:00:05.000;13.2;5.00;16.97;1
2019-05-30T03:05:05.000;2019-05-30T04:05:05.000;13.2;5.00;16.60;1
2019-05-30T03:10:05.000;2019-05-30T04:10:05.000;13.2;5.00;15.93;1
2019-05-30T03:15:05.000;2019-05-30T04:15:05.000;13.2;5.00;15.92;1
2019-05-30T03:20:05.000;2019-05-30T04:20:05.000;13.2;5.00;15.82;1
2019-05-30T03:25:05.000;2019-05-30T04:25:05.000;13.2;5.00;15.26;1
2019-05-30T03:30:05.000;2019-05-30T04:30:05.000;13.2;5.00;14.16;1
2019-05-30T03:35:05.000;2019-05-30T04:35:05.000;13.2;5.00;13.56;1
2019-05-30T03:40:05.000;2019-05-30T04:40:05.000;13.2;5.00;12.99;1
2019-05-30T03:45:05.000;2019-05-30T04:45:05.000;13.2;5.00;11.98;1
2019-05-30T03:50:05.000;2019-05-30T04:50:05.000;13.2;5.00;11.49;1
2019-05-30T03:55:05.000;2019-05-30T04:55:05.000;13.2;5.00;10.48;1
2019-05-30T04:00:05.000;2019-05-30T05:00:05.000;13.2;5.00;10.32;1
